Product ID,Price,Competitor Price,Elasticity Index,Discount,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost
434,15.77,15.68,1.95,0.1,185,4.46,19.29,9.33
435,63.65,68.85,1.39,0.05,55,2.63,9.63,12.16
436,76.56,74.47,0.62,0.05,232,4.4,15.85,10.43
437,28.99,27.75,2.1,0.15,109,4.53,8.4,18.4
438,85.75,85.76,0.57,0.1,287,3.8,15.52,18.83
439,12.73,12.62,1.9,0.1,426,4.78,3.27,3.04
440,85.94,83.27,0.55,0.0,105,3.68,1.8,3.63
441,51.43,53.42,2.22,0.15,23,2.95,9.86,7.8
442,29.58,31.12,0.82,0.05,434,3.4,12.24,9.0
443,22.04,23.6,1.53,0.2,330,4.76,7.15,12.14
444,95.8,104.86,1.69,0.05,45,4.98,14.6,15.69
445,16.54,15.77,1.42,0.05,397,3.55,10.42,3.58
446,27.92,29.13,1.18,0.2,474,2.92,18.64,16.25
447,41.3,40.43,1.44,0.15,279,3.22,2.61,12.59
448,65.82,68.15,1.12,0.0,148,3.88,2.26,19.64
449,59.03,58.75,1.38,0.05,82,3.93,18.2,13.37
450,21.31,23.41,1.22,0.05,188,4.08,13.71,14.61
451,36.08,37.73,1.63,0.15,269,4.59,13.75,4.71
452,31.49,34.34,0.98,0.15,370,4.28,1.52,15.61
453,29.22,31.18,2.48,0.1,138,3.15,18.82,2.51
454,47.0,50.79,1.5,0.15,213,3.49,15.66,13.47
455,73.36,77.98,0.89,0.15,80,4.6,15.52,2.06
456,29.57,29.33,1.45,0.05,238,4.08,18.33,3.19
457,43.0,40.87,2.23,0.0,43,2.92,11.98,3.05
458,45.18,44.01,0.54,0.05,237,3.31,8.5,2.0
459,97.88,88.49,1.86,0.15,5,4.48,10.13,7.1
460,95.92,96.38,1.6,0.1,15,2.93,15.77,19.89
461,82.01,82.1,0.84,0.0,77,4.23,15.61,7.62
462,31.75,31.91,2.13,0.1,215,3.91,12.58,15.45
463,16.12,17.65,1.24,0.2,502,2.87,5.14,3.51
464,38.52,41.69,1.09,0.1,271,4.22,16.56,9.64
465,34.01,31.71,2.16,0.1,192,2.86,13.3,4.52
466,55.53,54.08,1.78,0.15,71,3.5,5.2,4.65
467,80.0,78.78,2.3,0.15,37,3.27,10.13,2.89
468,87.25,84.82,1.76,0.15,40,4.23,19.95,9.21
469,86.04,91.17,1.98,0.15,44,4.46,7.24,2.44
470,42.37,42.57,2.17,0.15,133,2.92,3.21,18.29
471,71.85,72.89,0.61,0.1,125,4.53,1.41,9.51
472,38.16,40.85,2.05,0.2,177,2.52,4.51,16.93
473,15.48,16.43,1.73,0.15,232,3.83,4.55,19.61
474,73.14,67.76,0.64,0.2,313,3.79,17.3,13.88
475,10.88,11.35,1.52,0.2,463,4.06,3.97,18.13
476,46.83,46.22,0.66,0.05,401,3.1,17.39,3.57
477,39.64,38.02,1.97,0.05,67,2.52,2.65,16.77
478,72.4,65.89,1.59,0.0,80,3.64,18.23,6.15
479,78.96,78.76,2.41,0.05,5,2.68,5.87,9.98
480,37.37,36.29,0.87,0.15,345,4.73,12.62,13.29
481,83.05,78.92,1.71,0.2,71,2.93,4.03,18.17
482,36.45,37.87,0.92,0.0,259,3.56,8.41,18.31
483,50.17,52.87,1.73,0.05,101,3.59,2.63,2.75
484,75.43,71.58,1.95,0.1,28,3.88,12.01,7.93
485,72.36,65.84,1.94,0.0,25,4.46,7.57,16.07
486,98.86,105.76,2.13,0.15,5,3.68,17.19,14.36
487,30.26,27.3,2.21,0.2,85,2.56,4.45,1.5
488,69.61,75.69,0.65,0.15,213,4.43,6.32,9.55
489,64.87,66.53,1.19,0.15,163,2.71,4.37,16.76
490,92.36,89.07,1.87,0.1,57,4.1,11.71,15.02
491,24.07,22.85,1.5,0.1,258,4.51,3.12,8.83
492,77.66,70.04,0.88,0.2,132,3.21,4.6,14.97
493,61.14,57.91,1.61,0.05,42,3.62,13.89,11.47
494,34.72,32.2,1.31,0.15,106,2.54,2.41,18.34
495,52.7,53.88,1.28,0.05,131,4.51,15.12,12.16
496,40.04,37.37,2.12,0.2,112,4.26,2.98,8.61
497,62.14,62.49,1.32,0.15,138,3.08,12.12,17.4
498,90.01,91.63,0.55,0.05,125,3.48,19.96,1.95
499,61.24,58.76,0.62,0.15,399,4.24,4.3,18.11
500,66.86,60.64,2.21,0.1,36,3.4,5.96,14.23
501,56.69,51.44,2.42,0.1,49,2.91,18.07,18.87
502,14.6,13.22,1.88,0.0,261,3.8,12.9,5.76
503,30.96,32.44,1.23,0.2,263,4.31,10.36,14.2
504,54.28,52.3,2.38,0.05,65,3.3,11.69,16.38
505,37.92,40.17,1.83,0.15,167,2.8,6.61,14.34
506,26.36,26.0,2.19,0.0,61,4.57,17.25,5.0
507,55.37,54.85,2.03,0.2,117,3.13,15.16,6.24
508,39.05,39.15,1.26,0.2,334,3.78,13.21,11.77
509,33.23,34.65,1.46,0.2,387,4.23,18.7,9.49
510,51.76,49.41,0.87,0.05,234,3.29,11.98,14.97
511,22.0,20.33,1.08,0.1,377,4.12,10.73,8.19
512,93.5,94.55,2.06,0.0,11,3.65,19.54,17.33
513,88.09,85.04,2.29,0.05,5,3.93,4.91,9.21
514,73.69,72.84,1.95,0.15,13,3.98,3.7,1.76
515,19.56,20.13,1.43,0.05,197,4.56,4.08,1.33
516,79.83,79.74,0.67,0.15,124,4.14,19.8,13.29
517,82.72,84.71,0.61,0.15,208,3.16,13.39,11.27
518,79.1,79.8,1.25,0.2,145,2.65,6.81,11.31
519,20.26,21.23,1.43,0.05,411,2.5,5.73,16.01
520,67.95,70.75,1.72,0.1,16,4.76,2.08,8.14
521,85.09,85.67,0.51,0.15,299,4.86,3.51,19.91
522,61.96,64.18,2.48,0.2,11,2.74,18.26,18.97
523,68.18,73.27,1.23,0.1,176,3.72,15.2,1.25
524,51.25,50.56,2.2,0.05,45,2.88,18.89,18.02
525,57.58,56.58,1.57,0.1,142,4.87,9.05,13.93
526,13.09,13.79,0.76,0.05,343,3.12,12.42,10.54
527,67.51,68.62,2.1,0.15,31,3.75,10.19,12.07
528,17.33,15.84,1.92,0.0,180,2.91,17.75,17.0
529,49.15,53.01,1.55,0.0,46,3.33,19.84,19.07
530,36.34,32.93,1.53,0.15,220,3.17,18.72,11.65
531,59.09,62.02,0.67,0.1,341,3.69,12.36,4.44
532,22.01,23.15,1.81,0.05,354,3.55,2.17,13.16
533,72.25,78.8,2.32,0.0,36,3.33,12.73,2.45
534,81.55,74.28,0.69,0.05,131,2.76,2.84,13.07
535,24.7,25.18,1.03,0.15,439,3.71,3.64,16.36
536,19.39,19.11,2.3,0.1,349,4.63,4.64,7.71
537,23.1,22.31,1.07,0.05,431,4.33,7.91,2.35
538,88.94,81.65,1.81,0.1,5,4.3,12.24,14.15
539,57.54,58.26,1.57,0.0,71,3.42,7.34,7.45
540,52.05,51.84,1.69,0.05,22,4.27,9.59,5.73
541,19.6,18.05,1.33,0.2,485,3.66,1.9,14.09
542,68.46,70.0,1.1,0.0,115,2.88,12.78,19.42
543,88.12,92.31,0.6,0.1,163,3.55,13.48,15.16
544,84.54,89.06,1.99,0.15,12,2.83,2.89,10.34
545,66.34,71.72,1.99,0.2,61,2.79,15.92,12.41
546,16.78,16.47,1.84,0.05,205,2.56,13.3,3.7
547,20.12,21.94,1.79,0.0,104,3.21,10.3,16.45
548,14.44,15.49,0.99,0.05,414,3.33,11.5,12.48
549,33.17,31.82,0.54,0.05,357,4.25,10.56,19.35
550,22.21,20.7,2.12,0.2,303,3.85,2.02,19.61
551,33.4,32.97,1.48,0.2,265,4.65,14.97,7.74
552,44.66,43.78,1.11,0.2,276,2.94,10.72,19.78
553,94.87,96.31,0.7,0.2,148,3.16,4.28,19.18
554,64.93,66.02,0.63,0.15,323,4.85,13.93,13.16
555,85.15,89.4,1.2,0.1,115,3.61,14.21,7.34
556,73.93,74.08,2.11,0.2,5,4.47,5.06,15.31
557,20.13,18.53,2.34,0.0,103,3.73,16.13,6.15
558,76.23,81.7,2.29,0.05,46,3.68,9.67,12.97
559,34.76,33.44,2.34,0.2,160,2.87,4.43,1.47
560,67.52,73.88,2.32,0.0,14,4.63,13.49,12.94
561,40.69,37.58,1.55,0.15,178,2.7,12.34,19.08
562,99.79,108.94,0.94,0.0,52,3.28,4.24,5.47
563,33.72,30.96,2.1,0.0,103,4.18,17.57,15.79
564,35.12,33.23,0.93,0.15,127,3.77,17.24,6.58
565,93.76,85.26,1.03,0.15,104,4.7,16.89,14.45
566,12.22,12.72,0.97,0.05,361,2.6,8.59,14.3
567,72.7,77.8,1.53,0.2,83,4.12,16.67,4.51
568,75.28,74.29,1.14,0.0,93,3.69,17.05,12.35
569,85.27,92.58,0.81,0.1,226,2.89,19.93,17.32
570,97.7,99.46,1.41,0.1,52,4.36,19.19,8.27
571,97.8,100.35,2.25,0.05,5,3.53,8.27,14.5
572,15.87,16.97,1.64,0.1,441,3.83,4.77,13.81
573,83.97,80.55,2.26,0.05,23,4.92,6.56,5.89
574,68.17,66.18,0.89,0.2,234,3.72,10.4,18.45
575,68.26,73.8,0.83,0.05,239,4.56,16.3,11.71
576,21.55,23.28,1.65,0.15,463,4.42,14.74,7.75
577,68.52,75.05,1.43,0.15,38,4.16,15.97,4.12
578,98.42,106.33,1.82,0.15,34,4.74,8.22,10.0
579,92.06,85.2,2.09,0.15,19,3.13,5.69,14.87
580,49.52,52.73,2.0,0.15,84,4.55,1.46,12.85
581,13.6,13.35,2.38,0.15,276,3.44,12.9,14.81
582,42.61,46.79,1.3,0.15,349,4.53,16.11,16.04
583,84.38,83.91,0.91,0.15,131,3.73,17.89,9.38
584,73.13,73.92,1.6,0.15,53,4.64,10.05,10.88
585,51.34,51.65,0.72,0.2,341,4.74,18.63,19.74
586,14.96,14.43,1.08,0.15,283,3.99,4.85,19.39
587,48.42,44.3,0.92,0.05,120,3.77,10.77,8.88
588,52.21,56.34,1.29,0.2,116,4.46,5.06,14.02
589,93.57,99.23,0.72,0.1,83,3.17,4.57,6.08
590,67.7,62.82,0.56,0.0,139,2.54,19.11,3.9
591,38.05,40.15,1.81,0.2,132,3.52,16.54,15.6
592,57.28,58.72,1.72,0.15,91,3.77,1.22,9.29
593,15.94,15.66,1.92,0.2,248,3.24,6.1,4.36
594,97.53,92.73,1.82,0.0,8,3.46,4.9,15.42
595,42.41,45.46,0.73,0.0,349,2.83,3.8,18.39
596,53.01,55.13,1.08,0.15,185,3.19,14.25,18.73
597,41.98,42.38,0.76,0.15,331,3.1,11.77,12.33
598,71.43,72.99,2.19,0.05,33,3.25,9.62,10.11
599,69.6,63.91,1.99,0.0,5,3.25,4.6,3.7
600,74.38,73.99,0.9,0.15,85,3.9,6.27,16.06
601,34.13,32.04,1.18,0.0,120,3.13,7.77,18.96
602,38.41,36.17,2.43,0.05,60,4.85,15.92,17.9
603,21.27,21.96,1.69,0.1,159,3.78,19.79,15.28
604,69.0,74.67,2.1,0.0,27,2.82,4.5,1.09
605,13.58,13.32,1.03,0.05,229,3.2,7.49,8.75
606,63.79,60.06,0.92,0.05,156,4.32,6.32,8.8
607,88.27,90.9,2.07,0.05,5,2.53,1.84,17.99
608,90.17,96.87,1.87,0.2,70,4.84,5.17,2.25
609,50.41,52.92,1.86,0.15,98,3.61,18.13,11.09
610,51.34,55.12,1.61,0.0,115,3.8,17.01,3.59
611,16.93,17.05,1.63,0.2,160,4.97,4.18,13.58
612,70.37,73.91,1.97,0.0,20,3.76,7.96,16.05
613,83.91,77.87,1.04,0.2,162,4.87,6.91,13.2
614,32.02,31.05,1.21,0.15,235,4.79,3.81,16.1
615,47.92,46.86,2.24,0.05,122,4.85,12.82,12.54
616,85.5,85.69,1.12,0.0,91,4.53,11.59,4.61
617,88.94,96.57,1.59,0.05,29,3.24,9.11,8.27
618,31.89,34.27,1.91,0.15,139,3.37,17.25,19.18
619,59.55,55.2,2.5,0.0,25,3.41,12.77,6.48
620,27.32,25.54,1.37,0.1,309,4.95,5.93,2.19
621,19.17,18.62,1.36,0.1,215,3.4,8.1,8.31
622,92.0,88.15,2.19,0.1,5,2.77,3.85,7.96
623,83.85,85.77,2.11,0.15,5,4.45,12.24,9.94
624,78.4,84.72,1.96,0.1,22,3.42,12.15,11.65
625,14.39,15.72,1.43,0.0,318,4.05,17.53,19.86
626,85.94,88.58,1.15,0.1,66,4.81,17.26,15.37
627,49.42,52.77,1.72,0.0,105,3.94,16.9,1.68
628,40.82,41.02,2.25,0.15,155,4.09,11.43,14.54
629,59.18,55.73,2.27,0.05,33,4.11,13.39,16.66
630,18.22,18.31,0.72,0.2,362,4.03,15.74,18.02
631,78.1,78.96,1.36,0.1,71,2.9,2.74,9.06
632,62.42,65.45,1.43,0.2,149,3.64,6.71,6.96
633,26.79,25.29,2.46,0.05,148,2.52,4.21,16.95
634,26.94,26.23,1.86,0.15,204,4.07,10.72,15.77
635,26.58,25.86,1.31,0.15,178,3.94,16.92,11.18
636,15.13,16.52,0.55,0.05,413,3.3,5.38,3.24
637,62.9,62.2,1.63,0.2,53,3.81,14.89,13.38
638,85.63,90.0,0.69,0.1,86,3.73,8.71,2.25
639,11.57,12.16,2.17,0.0,217,3.13,18.16,2.91
640,14.41,13.73,2.01,0.15,232,3.23,12.91,7.29
641,61.55,62.43,1.42,0.05,58,4.41,19.55,8.05
642,83.75,90.36,1.36,0.2,51,4.39,5.67,9.78
643,39.41,39.21,2.29,0.1,73,3.67,18.56,7.44
644,41.47,45.16,1.08,0.2,258,4.29,7.78,1.64
645,63.67,60.04,1.0,0.1,112,3.63,12.82,3.99
646,34.68,31.73,2.38,0.0,138,4.63,4.32,3.19
647,12.39,13.37,2.12,0.0,304,3.33,15.44,9.19
648,76.17,81.47,2.14,0.05,67,4.82,19.59,5.03
649,66.31,72.84,0.89,0.05,208,3.86,15.96,6.58
650,62.27,64.5,0.79,0.1,219,3.84,12.7,9.96
651,76.75,83.45,0.55,0.1,174,4.18,9.52,5.48
652,70.77,75.4,0.97,0.1,100,3.35,7.56,5.67
653,28.53,30.49,2.05,0.1,245,4.31,8.96,16.83
654,41.72,42.3,0.98,0.0,241,3.3,7.24,11.41
655,21.35,20.85,1.96,0.05,202,3.49,16.82,17.28
656,21.69,23.57,1.0,0.05,214,4.19,17.97,10.78
657,70.86,69.9,1.29,0.15,86,3.45,19.04,18.28
658,87.27,87.95,2.47,0.05,12,3.0,8.95,5.84
659,96.65,95.6,0.99,0.05,77,4.68,11.38,12.72
660,66.55,67.41,1.25,0.2,145,4.81,11.96,10.56
661,26.57,26.41,1.1,0.2,317,4.07,13.37,18.46
662,19.51,17.74,0.72,0.15,655,4.53,1.05,8.95
663,83.16,89.51,1.48,0.1,63,4.97,17.01,17.24
664,62.09,61.4,1.26,0.15,73,4.04,6.09,11.71
665,65.65,66.81,1.89,0.15,45,4.77,9.97,14.46
666,80.33,74.53,2.14,0.0,5,3.4,16.99,17.85
667,73.29,66.02,1.59,0.05,54,4.25,19.94,19.94
668,85.1,80.77,0.56,0.0,84,2.64,16.1,14.89
669,15.06,15.68,1.74,0.05,195,4.47,1.47,6.98
670,77.28,71.08,0.61,0.15,213,4.57,8.01,6.68
671,86.58,93.66,1.73,0.05,11,3.5,5.7,6.87
672,35.75,33.71,1.87,0.1,186,4.1,19.32,2.86
673,67.64,63.64,0.9,0.1,86,4.65,6.02,2.02
674,38.27,35.84,2.14,0.15,157,4.71,18.92,12.04
675,96.22,86.86,2.32,0.2,53,2.77,18.81,16.4
676,13.01,13.72,2.13,0.1,505,4.57,16.95,1.69
677,62.18,66.85,1.11,0.15,93,3.19,2.86,11.77
678,24.99,25.56,1.67,0.0,198,4.32,1.04,8.06
679,74.1,69.48,2.33,0.2,5,3.31,16.08,17.96
680,25.83,24.72,1.14,0.1,340,2.64,17.02,3.76
681,31.18,31.03,2.14,0.15,237,3.02,19.28,11.71
682,54.49,59.45,0.52,0.15,262,3.52,5.15,19.45
683,92.34,87.67,0.51,0.0,147,4.35,14.93,7.56
684,29.05,30.4,2.02,0.0,160,2.75,10.86,15.09
685,22.98,22.7,2.02,0.2,344,4.53,7.24,17.77
686,78.31,75.14,2.08,0.1,48,4.99,12.52,4.54
687,55.06,54.57,2.36,0.15,50,4.47,11.42,19.86
688,92.06,84.17,0.74,0.2,150,3.68,6.55,16.38
689,23.2,24.58,0.96,0.2,548,3.92,6.1,3.61
690,68.13,64.64,2.31,0.0,13,2.52,10.25,6.91
691,30.96,32.35,0.85,0.15,284,3.02,10.01,12.87
692,24.11,22.03,1.86,0.05,198,4.75,6.74,17.81
693,71.51,78.02,1.56,0.0,18,2.55,6.01,4.7
694,63.43,59.54,0.67,0.15,216,4.76,19.13,14.89
695,77.93,83.9,1.07,0.2,77,2.78,17.39,6.14
696,37.85,40.19,1.54,0.2,222,2.83,16.52,16.3
697,50.32,55.03,2.2,0.1,61,2.94,5.07,13.99
698,46.49,46.29,1.92,0.05,123,4.5,4.6,10.94
699,98.57,103.05,1.74,0.0,33,3.7,16.38,13.35
700,36.3,35.36,1.49,0.1,179,2.86,4.51,17.65
701,36.53,34.23,1.1,0.1,213,4.22,10.57,8.34
702,41.91,41.43,0.74,0.05,159,4.85,5.21,15.62
703,60.81,56.75,1.32,0.0,59,3.93,8.18,4.02
704,32.71,35.86,0.56,0.0,197,2.75,17.22,14.32
705,92.38,84.92,0.92,0.2,54,2.64,17.94,15.26
706,33.91,34.52,1.36,0.0,337,4.49,19.94,9.42
707,90.62,92.92,1.34,0.1,20,4.07,18.93,16.08
708,19.31,19.46,0.59,0.2,707,4.81,13.75,11.58
709,69.09,71.33,1.68,0.0,42,3.87,9.2,18.79
710,91.63,84.59,1.6,0.05,21,2.66,2.1,3.14
711,25.19,25.46,0.66,0.1,473,3.51,12.56,3.49
712,97.15,93.01,2.39,0.15,51,4.14,5.0,17.01
713,50.76,55.23,0.7,0.05,260,3.46,17.15,17.0
714,95.11,100.1,2.21,0.05,40,5.0,11.43,9.95
715,70.91,77.62,0.5,0.0,193,3.51,14.94,19.32
716,37.14,33.71,2.26,0.2,182,3.87,13.8,13.91
717,26.95,25.79,0.54,0.2,532,3.06,7.6,19.67
718,37.34,35.06,2.02,0.1,145,2.88,15.42,11.12
719,18.37,16.58,1.22,0.0,129,4.11,17.02,4.83
720,22.95,21.77,1.98,0.2,289,3.97,15.14,9.44
721,19.42,20.11,1.3,0.15,463,2.51,15.76,19.63
722,48.06,45.48,0.64,0.0,180,3.21,7.84,8.04
723,81.6,81.75,2.04,0.0,9,4.11,18.93,19.18
724,22.72,24.49,0.64,0.2,664,4.53,9.07,16.14
725,21.73,22.57,2.34,0.05,220,3.28,18.04,9.4
726,67.91,66.48,0.6,0.0,268,4.12,17.3,11.3
727,27.75,27.04,1.46,0.05,112,3.16,3.36,12.54
728,18.78,18.62,1.95,0.1,335,4.23,19.36,13.65
729,25.02,23.4,1.29,0.1,218,4.24,19.93,2.46
730,93.14,95.63,0.93,0.2,78,2.83,12.52,18.74
731,83.93,81.65,2.02,0.1,18,4.16,15.88,12.34
732,41.87,44.82,2.07,0.2,147,3.33,18.74,18.69
733,69.02,72.57,2.35,0.2,61,2.93,1.38,13.01
734,58.35,59.64,1.25,0.05,165,3.75,18.67,9.19
735,70.94,69.01,1.51,0.05,57,3.63,12.92,11.77
736,71.44,67.3,1.23,0.1,159,4.43,16.74,16.76
737,66.59,70.26,1.01,0.05,102,2.71,11.27,7.2
738,33.95,33.86,2.0,0.0,197,4.47,11.08,19.17
739,13.51,12.77,1.18,0.15,347,2.77,18.05,9.85
740,51.0,47.89,1.36,0.0,67,3.02,10.64,19.17
741,90.19,84.15,1.31,0.0,53,3.79,9.96,17.73
742,61.25,64.65,1.93,0.2,66,3.66,12.56,15.59
743,84.92,80.31,2.34,0.15,22,4.97,10.85,9.88
744,99.25,99.78,1.83,0.2,31,3.97,9.48,12.15
745,24.73,24.49,1.44,0.05,169,3.32,4.43,16.92
746,72.26,73.41,2.06,0.05,43,4.75,8.55,11.34
747,70.69,76.02,1.78,0.15,54,3.28,6.36,15.03
748,98.2,105.42,0.62,0.1,170,3.18,8.61,16.02
749,98.7,97.74,0.69,0.05,173,3.74,12.27,10.75
750,71.8,64.84,0.58,0.0,245,4.78,12.57,11.19
751,31.93,31.46,1.41,0.15,143,4.27,5.53,4.76
752,81.87,83.61,2.15,0.15,30,4.19,2.61,5.65
753,19.63,19.86,1.13,0.05,368,4.32,15.14,18.19
754,80.26,82.69,1.27,0.05,47,4.15,11.04,16.97
755,91.92,85.56,2.32,0.2,38,4.4,9.4,1.19
756,44.46,45.76,2.17,0.2,96,2.98,3.46,17.52
757,66.76,62.52,1.83,0.0,51,2.94,8.88,1.48
758,48.71,51.15,1.03,0.15,229,3.41,16.55,9.71
759,49.4,47.81,0.73,0.1,395,4.63,12.05,2.28
760,37.93,39.53,0.53,0.1,497,4.29,2.73,19.41
761,78.59,71.48,0.71,0.15,129,3.92,7.31,19.47
762,94.26,92.52,1.09,0.0,51,2.55,19.62,12.61
763,94.67,98.55,1.6,0.2,38,3.09,11.35,8.45
764,25.73,24.32,0.63,0.2,597,4.51,6.44,10.73
765,88.73,93.97,0.77,0.2,53,3.11,18.36,15.48
766,76.37,78.37,0.86,0.1,178,4.33,7.38,5.24
767,32.76,33.33,1.76,0.1,191,2.96,14.87,9.39
768,16.06,15.59,1.73,0.0,338,4.02,3.8,15.01
769,34.12,34.0,1.6,0.1,143,4.07,3.97,8.51
770,92.1,93.89,1.0,0.05,117,4.38,11.66,1.61
771,66.99,66.62,1.24,0.1,89,3.6,5.56,10.64
772,74.89,77.87,0.69,0.2,325,4.08,1.94,15.01
773,33.14,32.7,0.95,0.0,155,3.72,18.6,19.56
774,74.74,70.29,2.3,0.15,39,4.87,2.06,1.7
775,12.53,11.81,2.46,0.15,372,3.8,14.63,11.26
776,43.78,39.45,1.8,0.0,39,3.02,7.33,9.55
777,66.41,63.76,2.33,0.05,19,4.17,18.74,5.61
778,23.15,24.3,1.79,0.15,302,3.87,19.73,13.12
779,84.07,89.02,0.57,0.2,386,4.51,7.37,4.11
780,31.15,29.3,2.49,0.15,132,2.94,12.23,6.39
781,68.71,75.01,0.7,0.15,295,3.15,15.69,15.85
782,46.47,46.49,1.87,0.2,135,4.8,3.34,9.75
783,63.64,68.95,1.01,0.1,154,4.83,14.48,19.88
784,19.67,20.48,1.28,0.05,254,3.61,18.22,8.34
785,11.52,12.03,1.79,0.2,273,2.62,4.39,9.8
786,91.86,84.24,1.37,0.2,98,3.27,16.94,6.7
787,34.27,32.35,1.0,0.0,175,3.12,3.2,5.49
788,83.77,75.54,1.17,0.05,75,3.54,11.8,18.52
789,99.94,104.26,1.18,0.1,45,3.29,7.45,15.23
790,29.03,28.13,2.42,0.2,226,4.57,9.96,7.33
791,33.87,35.81,2.1,0.1,56,2.51,6.71,14.3
792,69.66,67.41,1.42,0.2,107,4.11,5.95,19.35
793,96.89,103.08,0.9,0.2,139,4.16,15.12,2.41
794,92.42,85.6,2.12,0.0,5,4.15,5.24,6.03
795,55.26,51.65,0.81,0.15,93,3.8,8.76,4.81
796,81.56,78.96,0.92,0.05,163,4.03,6.22,17.53
797,22.22,21.81,1.23,0.0,392,4.53,5.53,4.4
798,97.97,95.0,2.26,0.1,21,4.46,12.91,6.85
799,96.79,101.9,0.76,0.2,186,2.59,1.86,11.33
800,24.74,22.74,0.74,0.2,522,2.58,15.99,12.8
801,36.95,35.85,1.49,0.05,230,4.6,11.38,16.36
802,19.01,20.3,1.05,0.0,178,3.94,16.74,8.74
803,34.45,31.47,1.64,0.0,165,4.89,5.05,11.15
804,83.44,90.82,1.4,0.1,90,3.58,14.48,19.34
805,44.05,48.33,1.37,0.0,149,2.94,8.99,6.65
806,17.96,16.48,0.72,0.0,430,3.68,2.46,5.71
807,40.8,39.1,0.78,0.15,438,3.59,15.3,14.5
808,98.32,95.82,2.14,0.05,5,3.79,15.48,15.65
809,66.67,70.36,2.27,0.0,5,4.52,6.15,8.88
810,47.45,48.36,0.97,0.1,144,4.14,18.4,5.05
811,24.99,25.71,0.73,0.2,612,2.96,15.52,15.8
812,98.76,103.84,0.61,0.0,200,4.34,6.83,13.74
813,83.88,77.47,1.72,0.0,33,3.98,5.54,17.65
814,35.33,37.69,1.93,0.2,213,3.95,9.36,17.04
815,16.31,16.98,1.25,0.15,561,4.2,6.56,4.9
816,15.1,15.33,1.86,0.05,250,3.91,5.12,16.81
817,20.83,22.46,1.93,0.15,295,3.64,8.58,4.33
818,62.27,64.76,2.37,0.1,25,4.1,1.49,17.41
819,93.59,88.01,0.63,0.0,100,4.31,8.63,15.64
820,54.71,53.94,0.88,0.15,152,3.06,5.21,11.83
821,85.87,85.76,0.64,0.05,221,3.74,6.02,13.2
822,50.13,45.67,2.24,0.1,19,3.65,2.57,2.98
823,73.77,80.48,2.09,0.15,24,2.6,12.19,1.76
824,75.87,70.23,1.65,0.0,30,4.59,9.97,7.28
825,25.66,26.67,0.67,0.05,356,3.44,15.26,16.61
826,42.51,42.56,1.05,0.0,229,2.68,19.75,9.85
827,67.36,60.97,1.1,0.0,91,3.64,3.27,5.24
828,16.36,17.75,1.62,0.1,289,2.9,6.18,16.86
829,42.54,45.53,1.02,0.05,296,4.26,13.97,5.34
830,58.13,58.41,0.65,0.2,333,3.93,5.51,16.49
831,99.66,94.26,1.96,0.0,9,3.18,1.57,9.61
832,52.71,48.72,1.1,0.05,174,4.88,3.09,9.81
833,83.45,81.17,1.4,0.0,14,3.23,9.24,6.18
834,48.89,46.49,0.76,0.15,182,3.89,9.18,18.1
835,81.68,81.78,2.11,0.15,18,4.5,19.47,2.69
836,63.59,69.52,1.63,0.05,45,3.78,9.85,3.74
837,89.79,91.14,2.3,0.1,5,4.9,13.88,13.08
838,46.98,50.65,1.49,0.2,173,4.61,10.35,17.15
839,64.39,66.33,2.38,0.15,66,4.8,6.13,2.81
840,66.7,66.37,2.28,0.1,45,3.43,3.0,14.94
841,47.56,50.94,1.65,0.2,85,3.87,17.32,15.11
842,22.99,22.86,2.37,0.15,238,4.6,3.9,12.05
843,18.42,19.78,1.15,0.2,334,4.76,2.84,10.25
844,11.5,11.02,1.23,0.0,498,4.86,5.06,7.1
845,88.62,82.04,0.59,0.05,94,4.7,1.05,7.68
846,31.28,33.51,1.68,0.15,201,4.33,2.37,13.81
847,29.04,29.54,1.94,0.15,102,2.56,13.07,2.24
848,76.24,82.18,2.05,0.0,26,3.29,5.63,12.11
849,38.8,42.2,0.8,0.15,319,2.82,7.43,6.3
850,55.54,50.59,1.39,0.15,116,2.89,16.87,9.87
851,24.63,24.63,0.85,0.15,210,3.23,15.69,11.62
852,96.38,93.97,1.82,0.15,17,2.69,10.35,17.83
853,86.64,88.82,0.82,0.15,102,3.11,12.65,12.0
854,87.74,92.89,2.31,0.1,5,4.89,2.63,5.32
855,46.61,44.56,0.96,0.15,186,3.28,15.47,2.51
856,78.61,79.51,1.08,0.0,24,2.9,10.81,12.91
857,22.95,23.91,2.2,0.15,179,4.3,11.85,11.36
858,10.78,9.99,1.42,0.2,450,4.57,13.65,13.76
859,11.8,12.54,0.55,0.2,547,3.29,10.5,9.73
860,62.79,64.13,1.49,0.0,43,3.2,10.91,16.68
861,50.99,55.57,0.67,0.1,363,3.1,10.49,18.48
862,56.62,54.8,2.47,0.0,59,3.48,10.44,1.76
863,10.67,9.84,1.68,0.1,289,2.72,15.25,15.14
864,48.04,48.1,1.01,0.05,161,4.17,9.12,1.67
865,74.63,68.44,1.63,0.2,63,4.56,1.05,9.46
866,49.84,54.52,0.65,0.2,401,4.16,12.63,9.77
867,75.9,68.9,2.1,0.2,47,3.55,19.1,14.23
868,30.97,32.54,2.35,0.1,71,3.22,5.88,7.7
