Price,Competitor Price,Discount,Elasticity Index,Storage Cost,Return Rate (%),Customer Reviews,Demand
806.7,825.61,0.21,0.98,8.12,5.87,4.67,1750
511.81,459.28,0.11,1.69,36.64,8.44,4.17,1182
1170.62,1276.85,0.12,1.24,16.82,4.3,4.86,1069
524.91,531.26,0.29,1.68,32.68,17.03,3.14,1347
1192.36,1190.26,0.01,1.5,12.48,13.45,3.46,267
1878.45,1979.14,0.31,1.66,28.78,12.77,3.25,50
1712.48,1714.39,0.12,1.66,19.91,13.18,4.49,50
288.6,285.92,0.31,1.22,9.09,18.27,4.81,2187
493.12,505.67,0.01,0.63,13.52,2.39,3.11,1845
884.22,924.07,0.3,0.65,22.88,22.0,4.31,1518
1327.64,1225.45,0.07,0.85,22.86,17.95,4.22,787
834.48,850.95,0.2,1.2,18.96,13.3,4.02,1217
578.06,552.83,0.15,0.67,7.35,17.69,3.96,1991
754.85,761.21,0.26,1.2,22.59,5.03,3.95,1542
487.63,462.16,0.29,0.94,38.02,20.03,4.62,1942
1737.55,1849.25,0.01,0.66,21.62,16.08,4.73,799
1424.78,1462.35,0.25,0.87,20.5,11.03,3.01,1162
880.96,957.51,0.13,1.05,34.42,10.27,4.43,1512
1430.82,1453.5,0.23,1.18,33.02,19.0,3.69,275
1087.49,1051.88,0.15,0.76,35.22,2.09,4.23,1424
1099.9,1126.65,0.03,0.99,25.45,13.58,4.13,1030
797.98,768.54,0.28,1.74,19.39,20.15,4.57,1045
1027.61,1005.35,0.05,0.62,9.69,12.67,4.31,1444
1972.48,2099.41,0.11,1.04,14.02,6.12,3.5,337
1590.48,1705.45,0.35,0.88,22.56,6.14,3.08,1040
1672.63,1558.65,0.21,1.09,24.19,17.33,3.38,139
336.31,342.63,0.26,0.53,28.21,13.74,2.93,2065
1058.12,1008.39,0.04,1.39,19.7,13.56,3.3,291
797.11,899.55,0.35,1.21,31.59,3.82,4.24,1463
268.92,278.51,0.27,1.24,10.38,4.46,4.7,2334
851.03,837.85,0.08,0.63,25.52,9.59,4.65,1627
240.96,282.96,0.28,1.27,35.86,20.28,3.63,2131
544.64,613.78,0.19,1.73,26.86,11.13,4.76,1369
1617.65,1562.5,0.27,0.63,11.37,7.07,3.69,1566
1403.81,1453.44,0.29,0.97,26.36,22.08,2.84,676
1427.24,1417.57,0.07,1.45,7.07,15.62,3.49,50
250.78,248.07,0.28,1.36,13.7,16.13,3.28,1985
411.57,395.91,0.19,1.77,35.63,19.81,3.63,1234
141.01,157.56,0.29,1.62,23.75,6.1,3.38,2016
285.28,292.21,0.04,0.72,22.37,15.57,4.62,2040
292.32,320.61,0.15,0.54,14.6,7.55,4.96,2353
1924.27,1975.21,0.11,0.51,24.96,4.4,4.4,1170
1798.51,1738.13,0.2,1.31,19.18,3.98,3.64,50
488.08,482.97,0.21,1.66,27.96,18.12,4.24,1465
582.24,607.34,0.02,0.76,22.56,6.33,4.49,1844
1925.67,2028.64,0.05,0.79,22.86,11.77,4.49,709
1183.0,1145.37,0.33,1.56,13.56,17.28,3.51,351
800.19,795.46,0.22,1.5,7.91,19.64,3.87,1035
986.43,1000.15,0.13,1.11,15.23,5.14,4.63,1508
617.2,623.62,0.33,1.25,21.86,12.44,3.29,1647
1208.8,1164.91,0.0,0.93,33.72,23.5,4.6,625
1478.02,1601.71,0.02,1.23,18.18,2.57,3.26,391
1079.35,1220.3,0.13,0.81,23.3,9.87,3.1,1122
1659.27,1733.54,0.28,0.67,39.27,2.38,4.89,1488
315.1,318.36,0.21,1.64,36.99,13.06,4.85,2001
1246.94,1333.35,0.33,1.34,17.06,17.55,4.95,1160
1980.24,1844.3,0.24,0.9,24.46,2.31,3.83,666
383.25,364.62,0.21,0.8,33.91,24.24,3.94,1894
1040.57,1025.78,0.3,0.55,21.15,17.85,4.46,2069
1297.28,1244.72,0.0,0.93,21.47,18.0,4.5,571
741.31,724.91,0.26,1.48,6.66,11.06,5.0,1252
1932.77,2069.49,0.33,0.65,24.83,2.4,3.81,1278
1022.28,1147.47,0.29,1.45,23.38,11.12,4.24,1028
1009.53,1101.64,0.17,1.59,17.48,20.24,3.02,309
1815.06,1907.72,0.19,1.33,14.24,24.67,3.33,50
130.23,126.35,0.09,1.47,37.64,13.61,4.34,1898
1750.88,1766.43,0.01,0.52,34.12,13.36,3.46,760
345.24,346.96,0.24,1.24,24.59,24.39,4.18,1771
820.42,927.91,0.1,1.04,17.69,21.92,3.42,1112
1028.07,1091.76,0.19,1.19,18.52,6.94,4.75,1415
1005.46,1019.64,0.3,1.07,30.06,15.22,3.76,1336
174.88,178.74,0.2,0.59,20.18,13.54,4.59,2458
702.5,711.62,0.09,0.5,22.88,13.61,4.98,2150
777.91,792.83,0.1,1.17,25.18,4.6,3.11,1144
1916.74,1924.73,0.05,1.69,27.29,8.29,2.92,50
1842.27,1872.81,0.18,1.12,23.85,22.93,4.18,50
1210.26,1238.3,0.2,1.44,23.52,18.95,3.27,311
1873.4,2153.24,0.1,1.77,30.48,10.38,3.4,50
1741.05,1710.45,0.26,1.52,27.38,23.42,3.67,50
813.87,892.46,0.35,1.38,15.72,20.6,3.67,1210
322.24,319.13,0.32,1.42,13.13,24.18,3.74,1914
1253.56,1474.15,0.35,1.39,9.31,12.72,3.85,609
713.72,765.92,0.06,1.01,7.43,2.17,2.84,1418
118.51,123.33,0.11,1.38,14.29,20.65,4.07,2108
1964.24,1961.84,0.26,0.79,11.03,12.44,2.92,668
1941.62,1940.02,0.03,1.58,31.91,3.57,3.02,50
1119.93,1148.41,0.24,1.45,21.97,2.29,4.5,804
1274.55,1207.69,0.16,0.55,25.53,13.58,2.89,1361
1370.85,1512.6,0.15,1.7,17.74,20.9,2.99,50
1860.42,1796.44,0.15,1.44,7.54,8.89,4.49,50
988.27,1037.95,0.16,1.22,14.72,10.94,4.58,1116
1207.47,1321.51,0.34,1.74,16.6,18.78,3.63,221
530.43,504.52,0.09,0.55,37.56,5.13,4.68,2096
560.56,549.88,0.31,1.47,13.13,12.59,3.97,1492
1092.01,1067.08,0.13,1.05,36.91,10.49,4.15,1025
535.49,582.51,0.22,1.39,36.78,7.57,3.63,1445
157.48,167.5,0.29,1.07,31.65,22.71,3.51,2014
799.98,821.34,0.18,1.29,21.29,15.22,4.23,1434
1524.9,1602.87,0.23,1.09,5.99,22.88,3.47,472
626.43,604.3,0.19,1.55,13.61,2.3,4.34,1488
1739.14,1755.66,0.11,1.76,38.37,19.92,3.15,50
1434.75,1458.11,0.3,1.29,16.9,24.45,3.42,515
1341.31,1464.01,0.25,1.04,15.54,8.24,4.29,1138
1795.72,1707.23,0.04,1.68,28.8,15.38,3.01,50
240.24,236.62,0.27,0.62,23.27,9.0,2.97,2013
439.65,451.44,0.15,1.2,32.57,13.45,4.56,1760
1827.61,1898.36,0.03,1.5,27.42,17.3,4.62,50
1823.37,1807.8,0.3,1.31,38.88,18.56,3.83,50
248.71,254.59,0.29,1.5,29.63,19.03,4.84,1896
1571.04,1582.88,0.32,1.36,36.8,9.73,2.8,370
129.32,130.8,0.16,0.63,24.7,18.3,3.08,1929
356.95,352.92,0.05,1.72,7.66,21.73,3.85,1170
308.55,315.86,0.27,1.29,27.65,13.6,4.87,2271
658.59,669.83,0.21,1.6,37.86,17.35,4.97,1371
837.71,862.27,0.34,0.91,27.47,22.04,3.05,1400
1830.66,1998.96,0.23,0.51,33.12,18.45,4.84,1389
929.16,986.99,0.24,1.44,37.11,16.21,4.33,829
335.31,347.87,0.29,1.54,28.92,9.88,4.8,1814
617.46,640.94,0.22,1.61,11.45,10.22,3.98,1329
112.12,118.5,0.05,1.3,19.14,4.28,3.86,2025
153.29,165.05,0.13,0.96,39.18,13.81,3.09,1798
919.03,990.84,0.06,1.69,36.29,2.73,4.14,675
1073.16,1102.93,0.28,1.07,14.46,18.63,3.32,936
574.93,551.06,0.04,1.42,8.84,7.32,3.98,1255
821.8,783.7,0.2,0.74,5.55,22.63,2.89,1707
296.4,302.29,0.29,0.85,36.51,4.98,4.47,2181
1351.76,1330.6,0.02,1.66,37.64,5.62,4.47,50
845.95,882.46,0.16,1.15,15.71,23.53,2.97,1055
406.9,445.14,0.01,0.54,18.76,10.34,4.54,2012
1045.05,1101.06,0.29,0.71,13.27,22.51,3.13,1618
495.91,505.97,0.29,1.54,32.47,18.02,3.19,1429
655.05,630.23,0.31,0.74,16.37,18.08,3.94,1845
335.92,348.58,0.3,1.0,29.57,16.6,3.62,2111
1583.39,1500.48,0.27,0.75,23.84,4.27,3.14,944
630.7,654.41,0.24,0.95,30.29,17.59,3.06,1208
1915.79,1991.63,0.31,0.58,20.11,16.36,3.51,1214
870.32,941.71,0.34,0.77,25.99,21.27,4.22,2000
394.87,456.71,0.15,0.66,18.02,8.88,4.37,2257
1439.9,1485.99,0.18,1.48,34.71,4.92,3.78,60
1493.76,1726.69,0.25,0.89,27.91,17.74,4.6,1070
1774.51,1904.71,0.28,0.59,26.48,16.22,4.58,1318
349.87,346.41,0.09,0.92,10.24,3.01,2.81,1851
1600.78,1654.39,0.3,1.58,32.91,23.27,4.29,50
1733.54,1805.57,0.17,1.62,33.17,9.41,4.84,50
678.58,653.58,0.24,1.16,36.21,19.71,3.65,1131
963.52,980.73,0.21,1.58,39.09,16.02,3.76,638
1277.32,1312.89,0.24,1.11,31.43,8.6,4.31,972
566.47,622.41,0.03,0.92,8.86,24.51,4.28,1597
1755.58,1683.37,0.13,1.69,31.29,21.51,4.72,50
1428.47,1487.3,0.23,1.31,19.68,13.96,4.99,626
1727.7,1657.43,0.07,0.7,7.17,2.5,4.53,1115
954.84,959.22,0.21,1.07,11.22,4.87,4.47,1394
1086.1,1184.51,0.28,0.53,26.05,16.87,3.83,1867
469.08,473.25,0.2,0.86,19.33,4.86,3.27,1880
696.65,719.98,0.26,1.59,18.69,17.96,4.01,1173
1486.07,1546.59,0.28,1.22,7.86,4.55,3.97,614
1922.11,1855.51,0.06,1.05,7.21,14.41,3.77,50
389.0,410.47,0.23,0.52,31.75,5.44,4.33,2213
196.22,206.72,0.17,1.13,28.33,22.86,3.03,1662
228.16,229.82,0.04,1.74,22.85,17.92,4.46,1682
927.4,1025.59,0.16,1.77,11.57,2.45,4.48,882
1606.08,1818.68,0.04,1.17,35.58,3.73,3.56,105
527.27,574.05,0.17,0.51,29.85,13.94,4.67,2081
1006.55,1062.77,0.01,1.21,31.78,24.23,4.0,630
1079.26,1039.47,0.3,1.79,35.21,7.23,3.06,61
1691.63,1647.23,0.27,1.13,28.83,20.18,4.62,210
411.66,432.17,0.05,0.62,38.07,2.05,4.25,1873
127.97,134.06,0.01,0.58,5.73,4.9,3.26,2151
1062.64,1157.17,0.09,1.54,38.57,10.06,3.05,232
774.97,834.9,0.19,1.32,20.95,6.38,3.0,1264
655.11,701.58,0.1,0.96,31.49,5.29,3.95,1534
1567.25,1599.39,0.14,1.18,9.38,24.2,2.88,150
1398.59,1478.71,0.34,0.77,18.61,16.97,3.09,1165
259.48,268.57,0.06,1.2,6.36,19.86,3.11,1733
1141.4,1178.23,0.17,0.96,23.55,12.63,3.29,1128
1615.9,1679.09,0.26,1.75,32.62,18.72,4.14,50
1828.4,1944.32,0.29,1.38,25.82,6.46,2.98,50
100.35,111.58,0.27,0.8,31.27,24.91,4.35,2178
1634.35,1704.33,0.21,1.04,10.84,18.53,3.78,711
182.17,187.3,0.15,0.98,16.58,5.41,2.95,2156
1396.03,1389.08,0.14,1.53,10.18,2.36,3.79,54
1236.21,1329.6,0.04,1.19,36.29,12.53,3.72,449
1908.83,1886.0,0.18,1.19,28.0,15.01,4.51,50
1300.57,1201.39,0.19,0.88,39.95,2.57,4.64,1138
232.88,254.07,0.25,1.7,38.78,10.09,4.64,2127
1373.76,1562.97,0.12,0.5,25.52,4.92,4.6,1697
584.35,600.67,0.35,0.54,22.53,17.2,4.88,2257
1680.69,1744.51,0.02,1.18,19.32,15.4,4.31,146
159.78,165.03,0.19,0.87,36.19,23.75,3.11,1880
715.86,763.51,0.18,1.2,15.37,5.51,3.11,1200
1385.23,1317.01,0.04,1.03,9.83,9.8,3.27,521
395.71,365.77,0.27,1.73,21.84,14.11,4.15,1664
1327.92,1319.49,0.35,1.62,21.81,15.26,4.28,246
1424.73,1562.86,0.12,0.8,24.53,21.01,2.98,1002
1494.18,1561.39,0.31,1.24,22.36,22.13,3.53,511
1763.14,1725.11,0.28,1.52,6.99,2.36,3.55,50
885.02,904.54,0.33,1.13,15.14,2.61,2.95,1440
370.72,367.4,0.25,1.45,16.68,3.58,4.46,1801
594.59,579.54,0.07,1.74,23.05,6.94,2.9,1126
840.4,809.67,0.32,0.88,22.92,7.28,3.71,1771
203.7,209.11,0.18,1.18,33.64,6.9,4.81,2189
1446.24,1484.5,0.17,1.76,28.6,10.78,4.78,50
219.72,229.06,0.13,0.72,25.29,3.86,3.68,2059
209.65,216.0,0.07,1.41,26.38,24.59,3.85,1919
1871.75,1815.64,0.09,1.02,15.44,5.65,3.68,88
1631.87,1610.88,0.05,1.45,26.6,20.5,3.86,50
581.99,589.52,0.34,0.95,26.93,14.92,3.99,1906
749.25,780.64,0.2,0.58,11.02,13.95,4.49,2078
1669.25,1646.29,0.22,0.84,16.5,3.93,4.91,1240
1276.55,1366.6,0.13,1.59,25.11,13.3,4.84,520
603.34,580.3,0.15,0.7,26.44,12.54,3.53,1763
953.14,959.62,0.15,1.42,15.2,2.63,4.38,1092
1725.56,1576.3,0.32,0.92,15.13,19.87,2.97,445
101.31,95.09,0.01,0.67,23.64,14.42,3.28,1900
1985.55,2263.88,0.22,1.13,24.84,16.22,4.18,62
1175.27,1224.6,0.22,1.03,38.16,16.63,3.79,999
445.84,462.37,0.19,1.53,29.18,3.71,3.61,1692
1620.37,1767.38,0.19,1.19,16.69,13.56,3.21,210
244.77,232.77,0.02,1.41,33.0,9.8,3.21,1561
879.0,861.79,0.19,0.74,35.7,2.83,2.85,1480
1188.95,1259.45,0.07,1.79,35.23,13.94,4.64,50
569.67,543.68,0.06,1.75,33.58,22.22,4.3,912
1781.94,1783.79,0.35,0.62,10.27,14.5,2.93,1275
1424.1,1264.39,0.13,1.51,29.41,13.61,3.0,50
407.47,424.96,0.15,1.79,17.22,11.03,4.99,1694
389.94,427.42,0.11,1.37,11.03,4.93,4.08,1930
217.67,230.66,0.35,1.6,9.86,15.56,4.18,2169
1185.85,1175.6,0.32,0.77,13.71,17.62,3.72,1316
455.81,447.11,0.11,0.98,11.98,14.83,4.41,1791
1131.67,1220.26,0.3,0.57,8.6,5.36,4.09,2040
1657.0,1438.32,0.04,1.28,30.71,21.95,4.67,50
1770.45,1771.71,0.24,1.61,32.09,12.63,4.18,50
321.07,311.11,0.16,1.78,18.69,16.06,4.15,1517
731.25,759.29,0.05,1.45,24.59,19.13,3.83,1101
893.01,866.57,0.26,1.05,35.58,21.3,4.88,1252
828.49,862.4,0.31,1.35,22.43,2.13,3.55,1204
895.78,838.96,0.26,1.08,30.05,11.26,3.73,1176
973.98,940.99,0.03,0.53,26.79,15.8,2.9,1132
1537.45,1640.22,0.29,1.63,34.67,8.48,4.37,50
680.48,775.92,0.27,1.0,27.01,3.2,2.97,1432
752.51,729.94,0.28,1.31,18.42,5.84,3.64,1539
841.46,778.81,0.03,0.72,36.65,13.43,4.93,1471
387.32,416.88,0.32,1.12,12.18,17.83,2.98,1733
1297.71,1337.95,0.28,1.38,23.41,6.24,3.32,527
860.47,783.63,0.16,0.93,19.57,24.15,3.13,1184
1840.69,1817.88,0.11,1.7,13.02,4.31,2.9,50
1660.69,1704.06,0.17,1.31,38.39,12.82,3.68,50
537.34,555.59,0.07,1.73,15.82,20.72,3.74,1214
560.4,599.78,0.26,0.85,32.74,12.56,4.53,1715
1586.31,1664.94,0.18,0.76,39.21,6.28,3.43,1093
1163.79,1136.41,0.17,1.73,17.29,10.31,3.88,226
119.4,110.89,0.11,1.0,9.91,11.97,4.28,2081
1296.78,1317.71,0.21,1.19,6.58,5.21,4.12,612
850.33,893.98,0.31,0.82,21.66,18.9,3.31,1850
1591.91,1738.56,0.28,1.35,28.56,2.5,3.5,204
1519.01,1629.88,0.33,1.51,21.4,16.87,3.74,50
1852.42,1861.33,0.04,1.67,19.61,18.68,4.63,50
1428.64,1408.68,0.29,1.15,16.04,3.06,4.11,449
1834.66,2003.68,0.12,0.81,31.07,14.57,2.95,420
640.84,681.15,0.04,1.8,35.12,13.13,2.98,627
743.56,734.04,0.11,1.32,7.69,22.72,3.93,1051
212.48,212.95,0.19,1.55,23.03,5.76,4.56,2111
1747.18,1824.91,0.18,1.17,13.04,22.5,4.86,217
393.01,353.43,0.22,0.94,8.45,7.25,4.9,2297
1147.51,1210.67,0.26,1.55,6.66,12.14,3.03,361
1067.47,1071.62,0.23,0.64,34.92,11.83,4.8,1816
1646.48,1578.44,0.17,1.26,14.01,13.18,4.79,129
837.18,798.79,0.16,1.67,27.47,19.4,4.38,801
371.06,361.7,0.06,1.7,8.5,18.06,4.5,1423
827.85,856.6,0.21,0.85,25.43,3.25,3.44,1706
191.29,188.43,0.25,1.54,13.8,19.02,3.51,1881
672.79,733.18,0.16,1.43,9.06,19.27,4.47,1475
1297.01,1358.44,0.18,0.73,22.27,22.49,4.13,1338
208.57,209.57,0.35,1.27,21.53,5.2,2.92,2125
1980.42,2153.45,0.03,1.79,19.09,19.83,3.4,50
1118.76,1246.31,0.25,0.54,7.72,13.83,3.49,1650
670.14,735.91,0.29,1.45,25.51,13.42,4.03,1412
1684.2,1823.36,0.26,1.72,39.31,3.28,3.32,50
361.18,364.1,0.3,0.5,34.94,2.07,4.95,2500
711.73,761.52,0.24,1.63,38.89,7.12,2.92,986
1880.59,1975.59,0.09,1.71,23.48,18.55,4.47,50
555.87,630.62,0.16,1.69,18.35,21.43,4.94,1400
1492.49,1521.88,0.18,1.1,22.21,21.1,4.31,747
253.77,278.53,0.09,1.62,35.91,12.09,3.65,1407
1111.7,1096.82,0.31,0.88,31.02,13.26,4.41,1461
1350.41,1306.03,0.07,1.62,12.91,17.54,3.52,50
498.47,481.9,0.06,1.32,28.71,12.04,3.98,1419
722.5,762.94,0.1,1.68,29.17,7.43,4.37,838
1145.97,1109.3,0.29,1.23,5.93,17.89,3.71,970
1220.97,1241.07,0.33,1.12,7.22,20.4,3.53,1127
393.01,390.03,0.24,1.46,29.12,19.12,3.16,1354
880.47,910.99,0.22,1.33,13.8,8.04,4.44,1392
1999.49,2096.58,0.31,1.77,23.2,16.28,4.99,50
712.63,733.19,0.04,1.43,22.14,12.47,3.7,1037
1592.18,1690.86,0.04,1.72,32.82,7.02,4.53,50
483.07,459.01,0.12,0.89,32.23,9.6,4.87,1815
976.27,983.86,0.13,0.7,8.4,24.45,4.6,1596
1084.52,1033.44,0.11,1.49,16.0,18.25,3.81,243
1232.43,1237.07,0.14,0.71,5.23,7.24,4.92,1569
1463.54,1296.82,0.22,1.11,5.44,8.86,3.62,523
1612.23,1425.8,0.18,1.76,23.12,4.92,3.25,50
1430.31,1402.0,0.01,1.61,8.19,2.24,3.06,50
1633.68,1718.07,0.33,1.09,16.55,17.16,3.31,755
1783.33,1662.69,0.27,1.78,33.15,12.12,3.62,50
719.63,713.62,0.17,0.57,24.33,21.97,3.85,1542
1671.89,1806.37,0.18,0.84,24.94,13.37,2.87,485
1087.96,1190.65,0.11,1.24,36.52,14.92,4.7,923
592.91,620.88,0.12,1.78,25.63,20.37,3.35,706
428.84,426.0,0.34,1.01,32.44,14.53,3.61,1995
1552.45,1629.5,0.22,1.27,13.12,21.29,3.16,326
1309.6,1291.78,0.22,1.12,17.67,24.57,3.01,450
234.39,216.76,0.2,0.78,35.72,9.02,2.83,1859
1216.16,1197.18,0.19,0.75,31.9,22.89,3.75,1121
184.64,195.99,0.28,1.46,10.34,7.96,4.97,2395
843.39,822.46,0.09,0.91,5.55,7.1,3.5,1347
1185.21,1132.78,0.25,0.54,21.47,19.56,4.41,1559
1335.37,1258.05,0.18,0.92,15.65,13.7,4.86,1106
399.92,437.4,0.0,0.7,8.77,16.26,3.27,1928
185.19,204.04,0.25,1.41,20.8,4.53,4.47,2459
1194.45,1280.74,0.27,1.21,9.64,5.33,4.35,993
1655.69,1663.41,0.15,0.65,39.56,18.7,4.21,943
1613.56,1626.49,0.02,1.32,27.64,17.8,3.68,50
783.35,822.51,0.07,0.99,34.64,17.46,4.15,1445
1196.21,1181.0,0.26,0.67,29.94,15.24,3.04,1503
1465.53,1483.49,0.08,1.01,32.93,15.48,3.57,627
1759.06,1831.79,0.11,1.16,32.38,21.24,4.36,202
1034.09,1062.36,0.29,1.76,37.74,4.35,4.54,729
1763.45,2054.65,0.17,0.92,20.95,11.92,4.75,859
703.68,696.53,0.11,1.19,15.77,3.06,4.5,1515
516.58,522.34,0.2,1.69,14.34,12.93,4.67,1415
658.83,602.74,0.11,1.07,22.0,20.72,3.55,1522
1486.56,1604.42,0.1,0.7,31.76,6.51,3.3,1008
1781.77,1760.06,0.28,1.61,22.23,18.83,3.65,50
995.25,1037.15,0.05,1.01,23.4,13.65,3.05,830
1422.24,1382.6,0.1,1.76,29.97,9.11,3.18,50
363.75,382.64,0.05,1.05,21.25,18.56,3.26,1369
1064.12,1085.99,0.23,0.68,27.92,9.09,3.84,1720
926.2,933.22,0.05,1.78,22.01,21.33,4.56,318
920.05,947.72,0.2,1.63,18.84,20.24,4.0,726
457.28,483.61,0.11,1.02,19.28,17.06,3.49,1573
1283.28,1288.19,0.25,1.78,21.41,18.28,4.16,50
1376.94,1502.9,0.0,1.73,6.1,23.96,4.17,50
1309.02,1278.58,0.01,1.02,28.45,23.19,4.92,867
1511.24,1542.58,0.26,1.73,28.57,16.93,4.89,50
970.62,989.46,0.32,0.87,24.5,22.9,4.11,1379
1719.94,1616.44,0.24,0.98,9.37,21.52,4.86,739
1185.3,1169.3,0.26,0.6,39.89,18.3,4.62,1619
1775.44,1929.83,0.25,0.81,14.94,7.51,3.85,1082
879.29,869.97,0.26,1.39,8.31,12.71,2.91,1121
1430.26,1514.78,0.05,1.0,34.08,13.95,3.93,665
473.93,473.21,0.18,1.13,13.55,15.86,2.98,1721
257.83,260.92,0.34,0.59,8.79,14.1,4.02,2274
1869.85,1886.61,0.29,1.31,34.44,4.98,3.0,50
804.59,845.29,0.02,0.55,22.56,15.34,4.55,1762
186.83,196.94,0.16,1.64,6.39,20.76,3.45,1732
1275.06,1378.68,0.12,0.83,37.94,2.16,3.13,1068
1873.2,1813.61,0.11,1.18,24.64,23.67,4.96,50
1561.12,1515.52,0.23,1.57,32.85,21.25,3.05,50
1975.77,2160.1,0.23,1.02,36.39,14.01,3.22,358
1876.72,1960.28,0.22,1.42,23.26,18.94,3.32,50
965.51,926.14,0.32,1.46,19.43,6.82,4.18,1111
544.43,567.52,0.02,1.08,20.58,2.12,2.86,1383
223.95,243.31,0.02,1.45,18.36,18.36,4.91,2009
617.04,622.92,0.02,1.78,22.63,6.08,3.78,968
1301.09,1311.34,0.07,1.59,28.96,12.36,4.03,50
1830.69,1839.92,0.21,1.59,19.06,12.04,4.18,50
103.24,105.76,0.32,1.17,29.03,12.35,4.6,2343
1653.22,1523.25,0.2,1.36,19.33,18.43,2.96,50
1552.48,1629.36,0.23,1.39,17.27,9.34,2.81,177
1412.87,1418.38,0.16,1.25,15.17,21.44,4.52,302
342.97,374.16,0.28,0.86,21.13,6.64,4.65,2302
201.19,193.31,0.2,1.61,25.42,17.92,4.33,1690
1499.83,1515.91,0.2,1.18,36.16,10.29,4.29,735
1318.68,1390.99,0.2,0.91,28.45,12.2,3.02,795
802.81,801.92,0.34,0.85,11.03,12.13,2.89,1853
756.47,761.91,0.04,1.26,17.74,8.28,2.81,1069
162.02,158.41,0.13,1.24,14.16,13.62,3.48,1929
1987.53,1907.02,0.22,1.62,26.84,12.33,4.37,50
1689.62,1680.04,0.2,1.2,23.96,21.84,4.15,250
1950.96,1973.93,0.15,1.25,38.08,13.13,3.79,50
1654.27,1715.22,0.07,0.85,35.87,9.57,3.74,600
971.82,1058.44,0.35,1.64,9.9,7.12,3.03,828
1705.81,1689.37,0.18,0.8,11.99,2.05,4.39,951
476.88,484.03,0.19,1.59,24.45,21.47,3.62,1462
1377.7,1345.42,0.05,0.51,31.84,7.99,3.91,1401
550.72,624.84,0.04,0.96,27.85,21.41,3.71,1491
845.71,850.14,0.3,0.69,22.1,24.07,4.33,1806
1756.19,1680.7,0.2,1.1,20.84,19.44,3.72,117
907.41,963.82,0.23,0.51,35.66,9.78,3.35,1632
1798.06,1935.15,0.04,1.56,27.59,23.18,4.53,50
1239.16,1211.64,0.06,0.84,32.16,14.35,3.24,736
658.12,695.85,0.04,1.79,16.41,2.31,3.07,982
594.68,655.02,0.13,0.63,8.61,5.8,3.7,1945
106.41,105.16,0.02,1.69,25.43,6.28,4.21,2133
1186.99,1182.87,0.18,1.15,17.37,9.89,3.24,865
1693.28,1723.0,0.3,1.58,6.91,14.36,4.63,50
526.97,578.35,0.14,1.76,20.72,20.92,3.43,1279
1010.56,1023.62,0.18,1.4,16.92,2.76,4.09,928
1969.4,2009.73,0.31,0.72,34.46,2.2,4.69,1248
847.44,836.31,0.11,1.15,19.4,23.03,4.94,1342
1883.05,1924.96,0.06,1.41,19.99,23.19,3.61,50
1670.52,1594.09,0.16,1.38,14.37,19.37,3.62,50
1039.76,1070.52,0.21,1.73,38.93,15.72,4.94,539
1307.19,1299.69,0.04,1.69,12.15,13.3,3.71,50
224.61,228.41,0.06,0.55,34.57,3.9,4.43,2129
1081.22,1055.23,0.17,0.92,27.1,2.55,3.23,1013
1543.87,1629.08,0.29,1.73,9.98,14.15,3.12,50
537.7,567.64,0.04,1.55,31.97,16.52,4.26,1356
197.82,191.98,0.26,1.76,14.29,10.18,4.66,2153
155.86,153.08,0.07,0.73,24.75,19.51,4.28,2301
404.6,417.72,0.31,1.46,33.2,24.17,4.0,1688
551.76,576.76,0.25,0.79,18.72,22.66,4.3,1748
1630.26,1699.05,0.23,1.59,17.52,8.14,3.52,50
972.32,1037.8,0.07,0.89,11.73,4.8,3.48,1402
1117.56,1157.88,0.27,0.57,14.33,10.6,4.29,2049
694.89,735.52,0.24,1.25,28.83,21.92,4.96,1607
667.77,642.03,0.34,0.69,12.95,7.85,3.88,2052
1151.62,1139.45,0.25,1.3,21.49,15.04,2.84,480
1517.0,1605.26,0.15,0.95,31.39,14.82,4.25,743
443.31,438.41,0.0,1.18,25.82,17.38,4.67,1424
925.83,944.64,0.3,1.5,9.36,19.46,4.16,1037
1323.77,1378.0,0.12,1.33,33.46,15.91,3.91,247
1924.18,2021.84,0.05,1.38,18.15,7.32,3.62,50
611.87,642.29,0.04,1.77,38.26,9.26,4.95,1010
846.44,866.66,0.22,0.56,15.95,20.52,3.27,1539
1181.67,1145.71,0.1,0.86,21.77,17.99,3.08,881
369.61,384.05,0.14,0.87,39.35,17.33,3.19,1495
1262.01,1240.54,0.08,1.39,8.05,17.55,3.01,248
1951.47,1944.12,0.07,1.31,8.68,11.21,3.46,50
619.5,589.87,0.14,0.83,8.32,20.2,3.3,1650
1013.1,1065.8,0.16,1.13,26.54,11.91,4.14,1095
323.51,339.49,0.07,0.6,30.47,8.0,3.73,2023
1084.31,1081.97,0.24,1.39,22.87,21.91,3.68,551
1946.0,2019.98,0.23,1.54,31.45,8.25,3.3,50
1130.51,1181.01,0.01,1.19,33.64,14.96,3.31,420
505.65,535.17,0.04,0.53,34.31,19.5,3.73,1730
690.44,679.85,0.1,1.73,24.7,16.78,4.28,777
1290.17,1325.98,0.33,0.68,19.48,17.7,3.38,1283
1728.34,1821.56,0.06,0.78,19.27,4.68,3.61,713
961.53,944.52,0.32,0.91,27.99,18.16,3.7,1285
1031.23,1016.39,0.06,1.03,32.76,5.46,3.72,1019
